course,term,year,prereqs
iat 488,spring,2023,"Completion of 69 units. No more than six units of Directed Studies may be taken, and permission of the instructor and school are required."
iat 490,spring,2023,Students accepted into Honours Program and project accepted by a supervisor.
iat 491,spring,2023,Students accepted into Honours Program and project accepted by a supervisor.
iat 499,spring,2023,"Completion of 90 units (ensuring a 4th year equivalent student), including 18 upper division IAT units plus IAT 309W with a minimum grade of C-. Enrollment is competitive - each term we will enroll a maximum of 20 students or team based on the strongest student project ideas and CGPA."
iat 801,spring,2023,
iat 805,spring,2023,Enrollment in the SIAT graduate program.
iat 806,spring,2023,SIAT Graduate Student.
iat 814,spring,2023,
iat 871,spring,2023,
iat 881,spring,2023,
iat 882,spring,2023,
iat 884,spring,2023,
iat 890,spring,2023,Enrollment in SIAT PhD Program and completion of Annotated Bibliography.
iat 897,spring,2023,
iat 898,spring,2023,
iat 899,spring,2023,
indg 101,spring,2023,
indg 201w,spring,2023,
indg 286,spring,2023,Recommended: INDG 101.
indg 326,spring,2023,45 units including INDG (or FNST) 101 or 201W.
indg 332,spring,2023,INDG (or FNST) 101 or INDG (or FNST) 201W.
indg 353w,spring,2023,45 units or permission of the instructor.
indg 360,spring,2023,45 units.
indg 401,spring,2023,INDG (or FNST) 101 or 201W. Recommended: POL 221.
indg 402w,spring,2023,60 units and one of INDG (or FNST) 101 or INDG (or FNST) 201W.
indg 403,spring,2023,INDG (or FNST) 101 or INDG (or FNST) 201W.
indg 422,spring,2023,Will vary according to the topic.
indg 429,spring,2023,"INDG (or FNST) 101 or 201W, or CRIM 101, or permission of instructor."
indg 442,spring,2023,15 units in Indigenous (or First Nations) Studies. Corequisite: Permission of an instructor and department.
indg 447,spring,2023,15 units of INDG (or FNST) courses; permission of an instructor and department approval. Corequisite: varies depending on topic.
inlg 130,spring,2023,Students in the Indigenous Studies program should complete INLG 133 before INLG 130.
inlg 133,spring,2023,
inlg 134,spring,2023,INLG (or FNLG) 133.
inlg 200,spring,2023,
inlg 233,spring,2023,INLG (or FNLG) 134.
inlg 234,spring,2023,INLG (or FNLG) 233.
inlg 258,spring,2023,
inlg 300,spring,2023,"Completion of Certificate in Indigenous Language Proficiency offered in the same language as INLG (or FNLG) 300, including INLG (or FNLG) 200 or LING 220; or with permission of instructor."
inlg 333,spring,2023,Completion of Certificate in Indigenous Language Proficiency; or with permission of instructor.
inlg 334,spring,2023,Completion of Certificate in Indigenous Language Proficiency including INLG (or FNLG) 333 (or as corequisite); or permission of instructor.
inlg 335,spring,2023,"INLG (or FNLG) 130, INLG (or FNLG) 133, INLG (or FNLG) 233 or permission of instructor. Recommended: LING 360."
inlg 433,spring,2023,INLG (or FNLG) 332 or permission of course supervisor.
inlg 434,spring,2023,INLG (or FNLG) 433 or permission of course supervisor. Recommended: LING 431 and 432.
inlg 435,spring,2023,"LING 220, INLG (or FNLG) 332 or permission of instructor. Recommended: LING 360, 431 and 432."
inlg 458,spring,2023,Completion of Certificate in Indigenous Language Proficiency including INLG (or FNLG) 358; or permission of instructor.
ins 887,spring,2023,
ins 888,spring,2023,
ins 890,spring,2023,Permission of the department.
ins 891,spring,2023,
ins 892,spring,2023,
ins 893,spring,2023,
ins 894,spring,2023,
ins 895,spring,2023,
ins 896,spring,2023,
ins 897,spring,2023,
ins 898,spring,2023,
ins 899,spring,2023,
is 101,spring,2023,
is 105,spring,2023,
is 200,spring,2023,
is 210,spring,2023,
is 220,spring,2023,
is 300,spring,2023,IS 101 and 45 units.
is 302,spring,2023,45 units.
is 304,spring,2023,45 units. Recommended: IS 200 and HIST 335.
is 315,spring,2023,45 units.
is 325,spring,2023,45 units.
is 333,spring,2023,45 units.
is 350w,spring,2023,60 units. International Studies major or honours students.
is 358,spring,2023,45 units.
is 365,spring,2023,45 units.
is 409,spring,2023,45 units.
is 419,spring,2023,45 units.
is 428,spring,2023,75 units. International studies major or honours students and written application to the school no later than the last day of classes of the preceding term.
is 439,spring,2023,45 units.
is 451,spring,2023,90 units. International Studies major or honours students.
is 490,spring,2023,Admission is by permission of the instructor and the School.
is 497,spring,2023,"Completion of 60 units and a minimum CGPA of 3.0 is required. International Studies major or honours students. Students must successfully complete a Criminal Record Check, if required."
is 499,spring,2023,Minimum grade of B+ in IS 490.
is 806,spring,2023,
is 808,spring,2023,
is 820,spring,2023,
is 825,spring,2023,
is 830,spring,2023,Acceptance into the MA in International Studies Program. Undergraduate course work in methods is highly recommended.
is 833,spring,2023,
is 839,spring,2023,
is 880,spring,2023,Enrollment in the MA in International Studies program.
is 886,spring,2023,Enrollment in the MA in International Studies program.
is 898,spring,2023,Enrollment in the MA in International Studies program.
ital 100,spring,2023,
ital 110,spring,2023,ITAL 100 or equivalent.
japn 100,spring,2023,
japn 110,spring,2023,JAPN 100 or equivalent. Students who took Japanese courses in secondary school and/or with previous knowledge of Japanese may need to be evaluated for placement into JAPN 110 or higher level of courses and are required to contact the instructor before enrollment.
japn 200,spring,2023,JAPN 110 (or JAPN 101) or equivalent.
japn 210,spring,2023,JAPN 200 or equivalent.
japn 300,spring,2023,JAPN 201 or by permission of the department
japn 301,spring,2023,JAPN 300 or by permission of the department.
lbrl 750,spring,2023,
lbrl 751,spring,2023,
lbrl 752,spring,2023,
lbst 100,spring,2023,
lbst 101,spring,2023,
lbst 203,spring,2023,"LBST 101 or LBST 100, or permission of the instructor."
lbst 307,spring,2023,Strongly Recommended: LBST 101.
lbst 309,spring,2023,Strongly Recommended: LBST 101 and at least one other Labour Studies course.
lbst 310,spring,2023,30 units. Strongly Recommended: LBST 101.
lbst 311,spring,2023,30 units. Strongly Recommended: LBST 101.
lbst 312,spring,2023,Strongly Recommended: LBST 101.
lbst 328,spring,2023,60 units; LBST 101 or GEOG 221.
lbst 431,spring,2023,Will vary according to topic. LBST 101 is strongly recommended for all upper division LBST courses.
ling 100,spring,2023,
ling 111,spring,2023,
ling 160,spring,2023,
ling 200,spring,2023,
ling 220,spring,2023,
ling 250,spring,2023,
ling 280,spring,2023,
ling 282w,spring,2023,LING 220.
ling 290,spring,2023,
ling 309w,spring,2023,LING 282W. Recommended: LING 160.
ling 321,spring,2023,LING 282W; or LING 221 and any lower division W course.
ling 323,spring,2023,"One of LING 301W, 309W or 482W."
ling 330,spring,2023,LING 282W; or LING 221 and any lower division W course.
ling 363,spring,2023,"LING 360, 362."
ling 415,spring,2023,12 units of upper division linguistic courses.
ling 431,spring,2023,LING 282W; or LING 221 and 222.
ling 432,spring,2023,LING 282W; or LING 221 and 222.
ling 800,spring,2023,
ling 804,spring,2023,
ling 811,spring,2023,
ling 834,spring,2023,
ling 851,spring,2023,
ling 890,spring,2023,
ling 891,spring,2023,
ling 893,spring,2023,
ling 894,spring,2023,All PhD coursework in Linguistics.
ling 895,spring,2023,All PhD coursework in Linguistics.
ling 896,spring,2023,
ling 898,spring,2023,
ling 899,spring,2023,
ls 801,spring,2023,
ls 810,spring,2023,
ls 811,spring,2023,
ls 819,spring,2023,
ls 829,spring,2023,
ls 999,spring,2023,
macm 101,spring,2023,"BC Math 12 (or equivalent), or any of MATH 100, 150, 151, 154, 157."
macm 201,spring,2023,MACM 101 or (ENSC 251 and one of MATH 232 or MATH 240).
macm 203,spring,2023,"One of CMPT 102, 120, 126, 128 or 130 and one of MATH 150, 151, 154 or 157 and one of MATH 232 or 240. MATH 232 or 240 can be taken as corequisite. Students in excess of 80 units may not take MACM 203 for further credit."
macm 316,spring,2023,"MATH 152 or 155 or 158, and MATH 232 or 240, and computing experience."
macm 401,spring,2023,CMPT 307 or ((MATH 340 or MATH 342) and (CMPT 225 or MACM 204)).
math 100,spring,2023,"Pre-Calculus 11 or Foundations of Mathematics 11 (or equivalent)
with a grade of at least B or Pre-Calculus 12 (or equivalent), with a grade of at least C and SFU FAN credit, or SFU FAN X99 course with a grade of at least B-, or achieving a satisfactory grade on the Simon Fraser University Quantitative Placement Test. MATH 100 may not be counted towards the mathematics minor, major or honours degree requirements."
math 130,spring,2023,"Pre-Calculus 12 or Foundations of
Mathematics 12 (or equivalent) with a
grade of at least B, or MATH 100 with a grade of at least C."
math 150,spring,2023,"Pre-Calculus 12 (or equivalent) with a grade of at least B+, or MATH 100 with a grade of at least B-, or achieving a satisfactory grade on the Simon Fraser University Calculus Readiness Test."
math 152,spring,2023,"MATH 150 or 151, with a minimum grade of C-; or MATH 154 or 157 with a grade of at least B."
math 154,spring,2023,"Pre-Calculus 12 (or equivalent) with a grade of at least B, or MATH 100 with a grade of at least C-, or achieving a satisfactory grade on the Simon Fraser University Calculus Readiness Test."
math 155,spring,2023,"MATH 150, 151 or 154, with a minimum grade of C-; or MATH 157 with a grade of at least B."
math 157,spring,2023,"Pre-Calculus 12 (or equivalent) with a grade of at least B, or MATH 100 with a grade of at least C, or achieving a
satisfactory grade on the Simon Fraser University Calculus
Readiness Test."
math 158,spring,2023,"MATH 150 or 151 or 154 or 157, with a minimum grade of C-."
math 190,spring,2023,"Pre-Calculus 11 or Foundations of Mathematics 11 (or equivalent)
with a grade of at least B, or SFU FAN X99 course with a grade of at least C, or achieving a satisfactory grade on the Simon Fraser University Quantitative Placement Test. This course may not be counted toward the Mathematics minor, major or honours degree requirements. Students who have taken, have received transfer credit for, or are currently taking MATH 150, 151, 154 or 157 may not take MATH 190 for credit without permission from the Department of Mathematics. Intended to be particularly accessible to students who are not specializing in mathematics."
math 208w,spring,2023,"MATH 150 or 151 or 154 or 157, with a minimum grade of C-."
math 232,spring,2023,"MATH 150 or 151 or MACM 101, with a minimum grade of C-; or MATH 154 or 157, both with a grade of at least B."
math 240,spring,2023,"MATH 150 or 151 or MACM 101, with a minimum grade of C-; or MATH 154 or 157, both with a grade of at least B."
math 242,spring,2023,MATH 152 with a minimum grade of C-; or MATH 155 or 158 with a grade of B.
math 251,spring,2023,MATH 152 with a minimum grade of C-; or MATH 155 or MATH 158 with a grade of at least B. Recommended: It is recommended that MATH 240 or 232 be taken before or concurrently with MATH 251.
math 252,spring,2023,"MATH 240 or 232, and 251, all with a minimum grade of C-. MATH 240 or 232 may be taken concurrently."
math 260,spring,2023,"MATH 152 with a minimum grade of C-; or MATH 155 or 158, with a grade of at least B; MATH 232 or 240, with a minimum grade of C-."
math 304,spring,2023,"MATH 152 or 155 or 158, and MATH 232 or 240, all with a minimum grade of C-. There may be additional prerequisites depending on the specific course topic."
math 308,spring,2023,"MATH 150, 151, 154, or 157 and MATH 240 or 232, all with a minimum grade of C-."
math 314,spring,2023,"MATH 260 or MATH 310, with a minimum grade of C-; and one of MATH 251 with a grade of B+, or one of MATH 252 or 254, with a minimum grade of C-."
math 320,spring,2023,"MATH 242 and 251, with a minimum grade of C-."
math 336,spring,2023,"Students must apply to and receive permission from the co-op co-ordinator at least one, preferably two, terms in advance. They will normally be required to have completed 45 units with a GPA of 2.5. This course will be graded on a pass/withdraw basis. A course fee is required."
math 337,spring,2023,MATH 336 and permission of the co-op co-ordinator; students must apply at least one term in advance.
math 341,spring,2023,"MATH 340 or 342 or 332, with a minimum grade of C-."
math 381w,spring,2023,Six units of mathematics at the 200-division or higher.
math 396,spring,2023,Prerequisites will be specified according to the particular topic or topics covered.
math 402w,spring,2023,MATH 308 with a minimum grade of C-.
math 436,spring,2023,MATH 337 and permission of the co-op co-ordinator; students must apply at least one term in advance.
math 437,spring,2023,MATH 436 and permission of the co-op co-ordinator; students must apply at least one term in advance.
math 440,spring,2023,"MATH 340 or 332, with a minimum grade of C-."
math 445,spring,2023,MATH 345 with a minimum grade of C-.
math 467,spring,2023,MATH 310 with a minimum grade of C-.
math 486,spring,2023,MATH 437 and permission of the co-op co-ordinator. Students must apply at least one term in advance.
math 701,spring,2023,
math 740,spring,2023,
math 745,spring,2023,
math 767,spring,2023,
math 801,spring,2023,
math 819,spring,2023,
math 831,spring,2023,
math 843,spring,2023,
math 877,spring,2023,
math 879,spring,2023,
math 880,spring,2023,
math 890,spring,2023,
math 891,spring,2023,
math 894,spring,2023,
math 895,spring,2023,
math 898,spring,2023,
math 899,spring,2023,
mbb 110,spring,2023,MATH 12 or equivalent is recommended.
mbb 151,spring,2023,Acceptance in the Science Co-operative Education Program.
mbb 222,spring,2023,or Corequisite CHEM 281.
mbb 231,spring,2023,"MBB 222, BISC 101, CHEM 281 with grades of C- or better. Corequisite or Prerequisite: CHEM 282 or CHEM 283."
mbb 251,spring,2023,Acceptance in the Science Co-operative Education Program.
mbb 309w,spring,2023,"MBB 231, with a minimum grade of C. Recommended: CHEM 215 and CHEM 286 precede MBB 309W."
mbb 321,spring,2023,"MBB 231, with a minimum grade of C."
mbb 322,spring,2023,"MBB 231, with a minimum grade of C."
mbb 323,spring,2023,"MATH 152 (or 155), PHYS 121 (or 102, or 126, or 141), CHEM 122 (or 102), MBB 222 with a minimum grade of C."
mbb 326,spring,2023,MBB 231 with a minimum grade of C.
mbb 328,spring,2023,MBB 231 with a minimum grade of C.
mbb 331,spring,2023,"MBB 231, and BISC 202, with a minimum grade of C."
mbb 342,spring,2023,"MBB 231, BISC 202 and either MBB 243 or 3 units of CMPT or equivalent, all with a minimum grade of C. Recommended: STAT 201 (or an equivalent statistics course) or STAT 270."
mbb 351,spring,2023,Acceptance in the Science Co-operative Education Program.
mbb 427,spring,2023,"One of MBB 326, HSCI 326, MBB 426 or HSCI 426, with a minimum grade of C, or permission of the instructor."
mbb 438,spring,2023,"MBB 331, with a minimum grade of C."
mbb 441,spring,2023,"MBB 243 or 3 units of CMPT or equivalent with a minimum grade of C, or permission of the instructor; MBB 331 and MBB 342, with a minimum grade of C."
mbb 446,spring,2023,"MBB 322 and 331, with a minimum grade of C, or permission of the instructor."
mbb 451,spring,2023,Acceptance in the Science Co-operative Education Program.
mbb 452,spring,2023,Acceptance in the Science Co-operative Education Program.
mbb 465,spring,2023,MBB 331 and MBB 342 with a minimum grade of C or permission of the instructor.
mbb 481,spring,2023,"MBB 308, MBB 309W and MBB 331, enrollment in the MBB or Biological Physics Honours Program, a minimum 3.0 CGPA and 3.0 UDGPA and permission of the MBB department. Corequisite: MBB 482 and MBB 483."
mbb 482,spring,2023,"MBB 308, MBB 309W and MBB 331, enrollment in the MBB or Biological Physics Honours Program, a minimum 3.0 CGPA and 3.0 UDGPA and permission of the MBB department. Corequisite: MBB 481 and MBB 483."
mbb 483,spring,2023,"MBB 308, MBB 309W and MBB 331, enrollment in the MBB or Biological Physics Honours Program, a minimum 3.0 CGPA and 3.0 UDGPA and permission of the MBB department. Corequisite: MBB 481 and MBB 482."
mbb 490,spring,2023,"MBB 231, with a minimum grade of C, and permission of the molecular biology and biochemistry department. Usually, upper level standing with at least 60 units in a Biochemistry major, minor or honours program will be required."
mbb 491,spring,2023,"MBB 308 or MBB 309W and permission of the MBB department. Upper level standing in an MBB major, minor or honours program is required."
mbb 492,spring,2023,"MBB 491, MBB 308, MBB 309W and MBB 331, enrollment in the MBB honours program, a minimum 3.0 CGPA and 3.0 UDGPA and permission of the department."
mbb 496,spring,2023,"75 units and upper division standing in MBB-BUS or MBB-CS Joint Honours program, and MBB 308 or 309W with a minimum grade of C."
mbb 498,spring,2023,"MBB 308 or 309W; Students may not take MBB 498 concurrently with MBB 481, 482, 483, 491 or 492 or BISC 490, 491, 492W, 498 or 499."
mbb 505,spring,2023,MBB 741 or equivalent bioinformatics course (undergraduate or graduate).
mbb 669,spring,2023,MBB 435 or 835.
mbb 727,spring,2023,MBB 426 or HSCI 426 or permission of the instructor.
mbb 738,spring,2023,MBB 331 (or BISC 331) or equivalent.
mbb 741,spring,2023,MBB 331 and MBB 342 or permission of the instructor.
mbb 746,spring,2023,
mbb 841,spring,2023,"It is recommended that students have previously taken one introductory computer-programming course (e.g. CMPT 102, 110, 120, 130 or equivalent) and one introductory statistics course (e.g. STAT 201, 270 or equivalent); or permission of the instructor."
mbb 871,spring,2023,
mbb 872,spring,2023,
mbb 873,spring,2023,
mbb 898,spring,2023,
mbb 899,spring,2023,
mse 101w,spring,2023,
mse 102,spring,2023,
mse 193,spring,2023,
mse 210,spring,2023,PHYS 141 or equivalent. MATH 150 or MATH 151.
mse 211,spring,2023,"MATH 152 or equivalent, and MATH 232 or equivalent."
mse 222,spring,2023,"PHYS 140, MATH 152, and (MATH 260 or MATH 310)."
mse 223,spring,2023,"PHYS 140, MATH 251, and (MATH 260 or MATH 310)."
mse 251,spring,2023,MSE 250 or ENSC 220 or SEE 230.
mse 280,spring,2023,MSE 250 (or ENSC 220) and (MATH 260 or MATH 310).
mse 293,spring,2023,
mse 294,spring,2023,
mse 352,spring,2023,CMPT 130 and either MSE 251 or ENSC 226.
mse 393,spring,2023,MSE 293 or 294.
mse 394,spring,2023,"MSE 293 or 294 and approval of
internship co-ordinator required."
mse 402,spring,2023,"100 units including one of MSE 102, ENSC 100, ENSC 106, or CMPT 106. MSE 102 may be taken concurrently."
mse 410,spring,2023,Completion of at least 24 units from the upper division list of MSE curriculum courses and completion of two co-op terms (MSE 293 or MSE 294 and MSE 393 or MSE 394). Must not be taken concurrently with MSE 493 or MSE 494.
mse 426,spring,2023,"Math 232, MATH 251, MSE 320 or ENSC 382 and a minimum of 80 credits."
mse 480,spring,2023,MSE 310 (or ENSC 387)and a minimum of 80 credits.
mse 481,spring,2023,MSE 352 (or ENSC 252) and MSE 381 (or ENSC 383) and a minimum of 80 credits.
mse 483,spring,2023,MSE 381 or ENSC 383 and a minimum of 80 credits.
mse 486,spring,2023,A minimum of 100 units and permission of the chair of the undergraduate curriculum committee.
mse 487,spring,2023,A minimum of 100 units and permission of the chair of the undergraduate curriculum committee.
mse 489,spring,2023,A minimum of 100 units and permission of the chair of the undergraduate curriculum committee.
mse 490,spring,2023,"To be determined by the instructor subject to approval by the department
chair."
mse 491,spring,2023,"To be determined by instructor subject to approval by the department
chair."
mse 493,spring,2023,MSE 393 or 394 and a minimum of 75 units.
mse 494,spring,2023,"MSE 393 or 394, a minimum of 75 units and approval of internship co-ordinator required."
mse 495,spring,2023,"Permission of the undergraduate
curriculum committee chair."
mse 496,spring,2023,"Permission of the undergraduate
curriculum committee chair."
mse 497,spring,2023,"Permission of the undergraduate
curriculum committee chair."
mse 498,spring,2023,At least 100 units or permission of the academic supervisor.
mse 499,spring,2023,MSE 498.
mse 726,spring,2023,
mse 780,spring,2023,
mse 782,spring,2023,Recommended: MSE 381 or equivalent.
mse 795,spring,2023,12 units of MSE course work at the 700-level or higher with a minimum SFU CGPA of 3.0. Approval of supervisor and a GPC representative is required prior to applying for and accepting an internship.
mse 802,spring,2023,Enrollment in a research-based program.
mse 890,spring,2023,PhD Students in the School of Mechatronic Systems Engineering (MSE).
mse 891,spring,2023,
mse 892,spring,2023,
mse 893,spring,2023,
mse 894,spring,2023,
mse 895,spring,2023,
mse 898,spring,2023,
mse 899,spring,2023,MSE 890.
mse 923,spring,2023,"Recommended Prerequisite: MSE 310, MSE 250, and MSE 352 (or equivalent)."
neur 802,spring,2023,Enrollment in translational and integrative neuroscience graduate specialization or permission from lead workshop organizer.
nusc 342,spring,2023,"NUSC 341, with a minimum grade of C-, or permission of the Department. Recommended: MATH 251."
nusc 482,spring,2023,Permission of the Department.
onc 510,spring,2023,Enrollment in a participating graduate program. No specific courses are prerequisites.
onc 548,spring,2023,Enrollment in a participating graduate program. No specific courses are prerequisites. Permission from instructor required.
pers 100,spring,2023,
phil 100w,spring,2023,
phil 105,spring,2023,
phil 110,spring,2023,
phil 120w,spring,2023,
phil 144,spring,2023,
phil 201,spring,2023,"One of PHIL 100, 100W, 120, 120W, 121, 144, 150, 151, 300, or COGS 100."
phil 203,spring,2023,"One of PHIL 100, 100W, 120, 120W, 121, 144, 150, 151, 300, or COGS 100."
phil 221,spring,2023,"One of PHIL 100, 100W, 120, 120W, 121, 144, 150, 151, or 300."
phil 270,spring,2023,
phil 300,spring,2023,At least 60 units.
phil 302,spring,2023,PHIL 201 or 203.
phil 310,spring,2023,"One of PHIL 110, 210, 314, 315, or MACM 101; or a minimum of 12 units in MATH."
phil 321,spring,2023,"One of PHIL 120, 120W, 121, 220, 221, 270, SDA 270, ENV 320W, or REM 320W."
phil 326,spring,2023,"One of PHIL 120, 120W, 121, 220, 221, 270, SDA 270, ENV 320W, or REM 320W."
phil 329,spring,2023,"One of PHIL 120, 120W, 121, 220, 221, 270, SDA 270, ENV 320W, or REM 320W."
phil 331,spring,2023,As stated by department at time of offering.
phil 341,spring,2023,"Either one of: PHIL 201 or 203; or both of PHIL 100, 100W, or 300, and COGS 200."
phil 357,spring,2023,"One prior philosophy course (not including PHIL 105, PHIL 110, PHIL 310, PHIL 314, or PHIL 315)."
phil 421w,spring,2023,Two 300-level PHIL courses; it is strongly recommended that students have taken some prior course in moral theory.
phil 451w,spring,2023,Two 300-level PHIL courses.
phil 455w,spring,2023,Two 300-division PHIL courses.
phil 477,spring,2023,
phil 478,spring,2023,PHIL 478 is a requisite for all honours students. It must be taken concurrently with or consecutively to PHIL 477.
phil 806,spring,2023,
phil 812,spring,2023,
phil 823,spring,2023,
phil 853,spring,2023,
phil 898,spring,2023,
phil 899,spring,2023,
phil 998,spring,2023,
phys 100,spring,2023,"BC Pre-Calculus 12 (or equivalent) or MATH 100, with a minimum grade of C-. BC Physics 11 (or equivalent) is recommended."
phys 101,spring,2023,"BC Principles of Physics 12 or PHYS 100 or equivalent, with a minimum grade of C-. This prerequisite may be waived, at the discretion of the department, as determined by the student's performance on a regularly scheduled PHYS 100 final exam. Please consult the physics advisor for further details. Corequisite: MATH 150 or 151 or 154 or 157; BISC 100 or 101 or 102. Recommended Corequisite: PHYS 132."
phys 102,spring,2023,"PHYS 101 or 120 or 125 or 140; MATH 150 or 151 or 154 or 157; both with a minimum grade of C-. Corequisite: BISC 100 or 101 or 102. Recommended Corequisites: MATH 152, 155 or 158; PHYS 133."
phys 120,spring,2023,"BC Principles of Physics 12 or PHYS 100 or equivalent, with a minimum grade of C-. This prerequisite may be waived, at the discretion of the department, as determined by the student's performance on a regularly scheduled PHYS 100 final exam. Please consult the physics advisor for further details. Corequisite: MATH 150 or 151 or 154. Recommended Corequisite: PHYS 132."
phys 121,spring,2023,"PHYS 120 or 125 or 140, with a minimum grade of C-, or PHYS 101 with a minimum grade of B. Corequisite: MATH 152 or 155. Recommended Corequisite: PHYS 133."
phys 126,spring,2023,PHYS 125 with a minimum grade of C- or permission of the department. Corequisite: MATH 152. Recommended Corequisite: PHYS 133.
phys 132,spring,2023,
phys 133,spring,2023,"PHYS 132 or 140 or ENSC 120 (no substitutions), with a minimum grade of C-. Corequisite: PHYS 102 or 121 or 126."
phys 141,spring,2023,"PHYS 120 or PHYS 125 or PHYS 140, with a minimum grade of C-, or PHYS 101 with a minimum grade of B. Corequisite: MATH 152 or MATH 155."
phys 190,spring,2023,
phys 201,spring,2023,"PHYS 121 or PHYS 126 or PHYS 141, with a minimum grade of C-, or PHYS 102 with a minimum grade of B."
phys 211,spring,2023,MATH 251; MATH 232 or MATH 240; PHYS 255 or ENSC 380. All prerequisite courses require a minimum grade of C-. Recommended Corequisite: MATH 260 or MATH 310.
phys 234,spring,2023,"PHYS 233 and PHYS 255, both with a minimum grade of C-."
phys 285,spring,2023,"Either MATH 232 or MATH 240, with a minimum grade of C-."
phys 313,spring,2023,PHYS 121 or 126 or 141 (or PHYS 102 with a minimum grade of B); MATH 232 or 240; both with a minimum grade of C-.
phys 321,spring,2023,"PHYS 121 or PHYS 126 or PHYS 141 (or PHYS 102 with a minimum grade of B); MATH 252 or MATH 254; MATH 260 or MATH 310. All prerequisite courses require a minimum grade of C-, unless specified."
phys 332w,spring,2023,PHYS 233; PHYS 285 or CHEM 260; both with a minimum grade of C-.
phys 335,spring,2023,"Completion of 30 units, with a minimum GPA of 2.75 in the physics program. Students should apply to the department at least one term in advance."
phys 336,spring,2023,PHYS 335 followed by 12 units. A minimum cumulative GPA of 2.75. Students should apply to the department at least one term in advance.
phys 346,spring,2023,CHEM 120 or 121; PHYS 102 or 121 or 126 or 141; MATH 152 or 155; all with a minimum grade of C-.
phys 365,spring,2023,
phys 391,spring,2023,"PHYS 233 or equivalent, with a minimum grade of C-. Recommended Prerequisite: CMPT 120 or equivalent."
phys 395,spring,2023,MATH 260 or MATH 310; PHYS 255; CMPT 120 or equivalent. All prerequisite courses require a minimum grade of C-.
phys 415,spring,2023,PHYS 385; either PHYS 384 or MATH 314. All prerequisite courses require a minimum grade of C-.
phys 432,spring,2023,All students interested in taking this course must consult with their faculty supervisor regarding prerequisites.
phys 435,spring,2023,PHYS 336 and 60 units with a minimum cumulative GPA of 2.75.
phys 436,spring,2023,PHYS 435 followed by 12 units. A minimum cumulative GPA of 2.75.
phys 437,spring,2023,PHYS 436 and a minimum cumulative GPA of 2.75. Students should apply to the department at least one term in advance.
phys 445,spring,2023,"PHYS 344 or CHEM 360, with a minimum grade of C-. Recommended: PHYS 385."
phys 485,spring,2023,PHYS 385 or CHEM 364; PHYS 313 or permission from instructor for non-physics students; all with a minimum grade of C-.
phys 801,spring,2023,
phys 833,spring,2023,PHYS 231 or MBB 309W; PHYS 347 or 344 or MBB 323 or CHEM 360; or permission of the department.
phys 841,spring,2023,PHYS 445 or equivalent.
phys 871,spring,2023,Recommended Corequisite: PHYS 812.
phys 881,spring,2023,
phys 882,spring,2023,
phys 898,spring,2023,
phys 899,spring,2023,
plan 100,spring,2023,
plan 302,spring,2023,"PLAN 100 or PLAN 200; one of PLAN 300 or PLAN 319, or REM 319; and permission of the department. Student must be enrolled in the Bachelor of Environment in Resource and Environmental Management Planning Stream."
plan 319,spring,2023,45 units.
plan 400,spring,2023,PLAN 100 or PLAN 200; and 60 units.
plan 402,spring,2023,PLAN 302 and permission of the Department. Student must be enrolled in the Bachelor of Environment in Resource and Environmental Management Planning Stream.
plan 495,spring,2023,"PLAN 300, PLAN 302 or ENV 302, and 75 units; or with instructor permission. Students must be enrolled in the Bachelor of Environment in Resource and Environmental (Planning) program."
plcy 200,spring,2023,
plcy 802,spring,2023,
plcy 806,spring,2023,
plcy 807,spring,2023,"PLCY 800 or MPP 800, or permission of the instructor."
plcy 809,spring,2023,Open only to students enrolled in the MPP program.
plcy 812,spring,2023,
plcy 821,spring,2023,
plcy 824,spring,2023,MPP 801 and MPP 802 or equivalent.
plcy 829,spring,2023,"PLCY 801 and PLCY 802 or, MPP 801 and MPP 802, or equivalent."
plcy 835,spring,2023,"PLCY 802, PLCY 804, PLCY 806, PLCY 807 and approval of the department."
plcy 850,spring,2023,
pol 100,spring,2023,
pol 121,spring,2023,
pol 132,spring,2023,
pol 141,spring,2023,
pol 151,spring,2023,
pol 200w,spring,2023,
pol 201,spring,2023,
pol 210,spring,2023,POL 100 or permission of department.
pol 222,spring,2023,POL 100 or 151 or permission of department.
pol 232,spring,2023,POL 100 or permission of the department.
pol 253,spring,2023,
pol 310,spring,2023,Six lower division units in political science or permission of the department.
pol 315,spring,2023,POL 201 or permission of instructor.
pol 330,spring,2023,Six lower division units in political science or permission of the department.
pol 344,spring,2023,Six lower division units in political science or permission of the department.
pol 346,spring,2023,Six lower division units in political science or permission of the department.
pol 349,spring,2023,Six lower division units in Political Science or permission of the department.
pol 350,spring,2023,30 units.
pol 374,spring,2023,Six lower division units in political science or permission of the department.
pol 390,spring,2023,"One of POL 201, ECON 233, STAT 203 or equivalent."
pol 421w,spring,2023,Eight upper division units in political science or permission of the department.
pol 426w,spring,2023,"POL 222, and eight upper division units in Political Science or the permission of the department."
pol 430w,spring,2023,Eight upper division units in political science or permission of the department.
pol 445w,spring,2023,Eight upper division units in Political Science or permission of the department.
pol 449,spring,2023,Eight upper division units in Political Science or permission of the department .
pol 455,spring,2023,Eight upper division units in political science or permission of the department.
pol 459,spring,2023,Eight upper division units in political science or permission of the department.
pol 496,spring,2023,90 units. By application to the undergraduate chair.
